fips,unemp
45023,
45025,
45027,
45031,
45033,
45039,
45041,
45045,
45049,
45051,
45055,
45057,
45059,
45061,
45063,
45067,
45069,
45071,
45073,
45075,
45079,
45081,
45083,
45085,
45087,
45089,
45091,
46003,
46005,
46007,
46009,
46011,
46013,
46015,
46017,
46019,
46021,
46023,
46025,
46027,
46029,
46031,
46033,
46035,
46037,
46039,
46041,
46043,
46045,
46047,
46049,
46051,
46053,
46055,
46057,
46059,
46061,
46065,
46067,
46069,
46071,
46073,
46075,
46077,
46079,
46085,
46087,
46089,
46093,
46095,
46097,
46099,
46103,
46105,
46107,
46111,
46115,
46117,
46119,
46121,
46123,
46125,
46127,
46129,
46135,
46137,
47005,
47017,
47023,
47033,
47045,85.35311324697034
47047,
47053,
47055,
47069,
47071,
47075,
47077,
47079,
47095,86.08155094299865
47097,85.48707753479127
47109,
47113,
47119,
47125,
47131,
47147,
47157,
47167,
47177,
47183,
48001,
48003,124.69371086305469
48007,
48009,
48011,119.22927712401395
48013,84.49258836944126
48015,
48017,83.59240069084629
48021,
48023,
48025,90.8242975399324
48027,
48029,
48033,65.90801327643433
48035,
48037,
48039,
48041,
48045,89.66376089663763
48047,118.13573641227822
48049,
48051,
48053,
48055,
48057,
48059,
48061,107.18973311944
48065,104.42206654991242
48069,86.08137044967881
48071,
48075,
48077,
48079,86.29335562055996
48081,
48083,
48085,
48087,121.15384615384616
48089,
48091,
48093,
48095,
48097,
48099,
48101,92.29547259729947
48107,66.87841891653432
48111,63.26318524292025
48113,
48115,71.77033492822966
48117,86.84895833333333
48119,
48121,
48123,
48125,78.56650585802895
48127,
48129,100.00000000000003
48131,115.13619769727606
48133,
48139,
48141,119.37716262975778
48143,
48145,
48147,
48149,
48151,
48153,80.24481468888133
48155,51.36494252873565
48157,
48159,
48163,
48165,
48167,
48169,68.80733944954129
48171,
48173,
48175,
48177,
48179,126.03704966473465
48181,
48187,
48189,67.81207237342252
48191,95.01153402537487
48193,
48195,89.61927120547107
48197,73.82328654004955
48201,
48205,72.07818650739787
48207,
48209,
48211,106.14179719703216
48215,118.13573641227822
48217,
48219,83.54138659496833
48221,
48223,
48225,
48227,
48231,
48233,90.90909090909092
48235,
48237,
48239,
48245,
48247,118.34149150590267
48249,107.84181400998784
48251,
48253,
48255,90.79357745177313
48257,
48263,65.87245970567625
48269,
48273,
48275,
48277,
48279,74.27424336009882
48281,
48283,106.27826549614261
48285,
48287,
48289,
48291,
48293,
48295,100.39949537426409
48297,91.43652819679741
48303,67.5675675675676
48305,60.61264392787312
48307,
48309,
48311,85.11857028296484
48317,69.11564625850339
48319,
48321,
48323,
48325,
48329,
48331,
48333,
48335,65.52529182879377
48337,
48341,65.14463303848912
48343,
48345,80.46567368601266
48349,
48353,
48355,
48357,88.88370465414674
48359,101.0443864229765
48363,
48367,
48369,82.7110855829983
48371,100.70949940875049
48375,104.1171317732449
48381,94.92079456877043
48383,
48387,
48389,89.21933085501858
48391,
48393,105.2520565281586
48395,
48397,
48399,
48409,
48411,
48413,
48415,53.90070921985816
48417,
48421,93.09372061435587
48427,117.83256880733947
48429,
48431,
48433,
48437,73.53148330750811
48439,
48441,
48445,101.34969325153374
48447,
48449,
48451,
48453,
48461,
48463,
48469,
48473,
48477,
48479,105.68432671081676
48481,
48483,106.23982637004883
48485,
48487,
48489,
48491,
48493,
48497,
48501,118.91117478510031
48503,
48505,118.34149150590267
48507,
51001,
51025,
51031,
51036,
51037,
51053,
51075,
51081,
51083,
51087,
51093,
51095,
51097,
51111,
51117,
51127,
51135,
51143,
51147,
51149,
51175,
51181,
51183,
51550,
51800,
