fips,unemp
40065,-932.6
40067,-113.0
40071,
40075,-925.6
40085,-115.60000000000002
40087,-190.0
40093,
40095,-245.4000000000001
40103,-374.9000000000001
40113,
40123,-183.70000000000005
40129,-163.5999999999999
40137,-177.29999999999995
40139,-166.0
40141,-115.5
40149,-267.20000000000005
40151,-26.90000000000009
45001,-43.200000000000045
45003,-44.299999999999955
45005,98.60000000000002
45007,
45009,-40.10000000000002
45011,-8.600000000000023
45015,-39.5
45017,54.5
45019,-27.799999999999955
45021,
45023,
45025,
45027,-14.299999999999955
45029,-37.5
45031,243.79999999999995
45033,260.20000000000005
45035,-27.5
45037,
45039,
45041,244.20000000000005
45043,
45045,
45047,
45049,93.10000000000002
45051,
45053,43.799999999999955
45055,
45057,
45059,
45061,250.70000000000005
45063,-21.200000000000045
45065,
45067,245.4000000000001
45069,262.20000000000005
45071,
45075,-38.299999999999955
45079,49.700000000000045
45081,
45083,
45085,135.4000000000001
45089,4.7000000000000455
45091,
47017,
47023,
47031,
47033,75.79999999999995
47045,
47047,78.79999999999995
47051,132.5
47053,69.59999999999991
47055,-2.2000000000000455
47069,
47071,
47075,102.79999999999995
47077,91.79999999999995
47095,
47097,
47099,-2.7999999999999545
47103,131.9000000000001
47109,
47113,
47131,
47149,132.0
47157,-4.900000000000091
47167,
47183,
48001,-363.5999999999999
48003,-531.5
48007,-394.4000000000001
48009,-21.600000000000023
48011,-139.10000000000002
48013,-172.0999999999999
48015,
48017,-294.5
48021,-354.20000000000005
48023,-246.10000000000002
48025,-99.79999999999995
48027,-296.0
48029,-42.5
48033,-712.0
48035,-323.0999999999999
48037,
48039,
48041,-351.70000000000005
48045,-161.60000000000002
48047,125.39999999999998
48049,-623.7
48051,-342.5
48055,-50.0
48057,
48059,-844.5
48061,-0.6000000000000227
48065,166.70000000000005
48069,-348.6
48075,-746.6
48077,-115.0
48079,-278.5
48081,-625.7
48083,-826.5999999999999
48085,-332.0
48087,-323.20000000000005
48089,
48093,-623.7
48095,-647.5
48097,-332.0
48099,-323.0999999999999
48101,-210.5
48107,-444.70000000000005
48109,-123.59999999999991
48111,-266.79999999999995
48113,-323.5
48115,-706.9
48117,43.60000000000002
48119,-332.0
48121,-332.0
48123,-47.40000000000009
48125,-307.4
48127,-492.0
48129,-103.40000000000009
48131,-511.29999999999995
48133,-259.0
48139,-319.0
48141,-251.29999999999995
48143,-623.7
48145,-280.70000000000005
48147,-332.0
48149,-331.70000000000005
48151,-822.7
48153,-339.1
48155,-297.9
48157,
48163,-356.9000000000001
48165,-421.29999999999995
48169,-643.8
48173,-513.3
48175,-96.09999999999991
48177,-126.79999999999995
48179,-138.29999999999995
48181,-332.0
48187,-35.09999999999991
48189,-374.0
48191,-187.70000000000005
48195,-181.9000000000001
48197,-604.2
48205,-103.5
48207,-276.1
48209,-34.200000000000045
48215,125.39999999999998
48217,-301.5
48219,-345.5
48223,
48225,-363.9000000000001
48227,-707.3
48229,-266.5999999999999
48231,-323.5
48233,-67.39999999999998
48235,-626.5999999999999
48239,
48247,121.79999999999995
48249,-394.4000000000001
48251,-323.5
48253,-326.29999999999995
48255,-200.79999999999995
48257,-319.0
48263,-636.0
48269,-282.0
48271,-244.4000000000001
48273,
48275,-303.9
48277,-332.0
48279,-396.4
48283,-481.4000000000001
48285,
48287,-379.79999999999995
48289,-311.0
48293,-305.9000000000001
48295,-61.799999999999955
48297,-324.9000000000001
48303,-437.70000000000005
48305,-550.9
48307,-647.8
48309,-296.0
48317,-404.20000000000005
48321,
48325,-74.5
48329,-214.89999999999998
48331,-340.29999999999995
48335,-845.8
48341,80.29999999999995
48345,-172.39999999999998
48349,-297.20000000000005
48353,-872.3
48355,-394.4000000000001
48357,-84.90000000000009
48359,94.79999999999995
48367,-323.5
48369,-358.4
48371,-21.700000000000045
48375,168.0
48381,-308.1
48383,-665.5
48387,
48389,-163.70000000000005
48391,-392.9000000000001
48393,163.5
48395,-321.29999999999995
48397,-323.5
48399,-637.7
48409,
48413,-619.5999999999999
48415,-793.9
48417,-276.1
48421,-128.20000000000005
48427,122.39999999999998
48429,-306.29999999999995
48433,-276.1
48437,-353.0
48439,-323.5
48441,-870.8
48445,-491.20000000000005
48447,-276.1
48451,-626.5999999999999
48453,-346.79999999999995
48461,-653.0999999999999
48463,-252.20000000000005
48467,
48469,4.5
48471,-318.79999999999995
48473,
48475,-21.700000000000045
48477,-351.70000000000005
48479,-310.0
48481,
48483,-270.70000000000005
48485,-122.79999999999995
48487,-88.5
48489,95.5
48491,-346.79999999999995
48493,-128.0999999999999
48501,-413.0
48503,10.100000000000023
48505,121.79999999999995
48507,-290.5999999999999
51001,
51025,
51036,
51053,
51081,
51087,
51093,
51097,
51101,
51117,
51127,
51131,
51149,
51175,
51181,
51183,
51800,
